airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,delai_reservation,duree_vol,prix_par_heure,est_direct
Air_India,AI-732,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,25.67,8,11560,Achat court terme,Très long ( > 20h ),450.33112582781456,0
Air_India,AI-9745,Kolkata,Morning,one,Evening,Delhi,Economy,28.67,8,11739,Achat court terme,Très long ( > 20h ),409.4523892570631,0
Air_India,AI-729,Kolkata,Morning,one,Evening,Delhi,Economy,8.83,8,11844,Achat court terme,Long ( 8-20h ),1341.3363533408833,0
Air_India,AI-729,Kolkata,Morning,one,Night,Delhi,Economy,12.25,8,11844,Achat court terme,Long ( 8-20h ),966.8571428571429,0
Air_India,AI-9741,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.75,8,11844,Achat court terme,Long ( 8-20h ),928.9411764705883,0
Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,8,11844,Achat court terme,Long ( 8-20h ),732.4675324675324,0
Indigo,6E-6965,Kolkata,Afternoon,one,Night,Delhi,Economy,6.92,8,11860,Achat court terme,Moyen ( 3-8h ),1713.8728323699422,0
SpiceJet,SG-3839,Kolkata,Evening,one,Morning,Delhi,Economy,17.17,9,11216,Achat court terme,Long ( 8-20h ),653.2323820617355,0
Indigo,6E-7561,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,8.17,9,11372,Achat court terme,Long ( 8-20h ),1391.921664626683,0
Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.42,10,10059,Achat court terme,Court ( < 3h ),4156.611570247934,1
Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,Economy,7.92,10,10090,Achat court terme,Moyen ( 3-8h ),1273.989898989899,0
SpiceJet,SG-337,Kolkata,Afternoon,one,Morning,Delhi,Economy,20.17,10,10137,Achat court terme,Très long ( > 20h ),502.5780862667327,0
Air_India,AI-732,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,25.67,10,10405,Achat court terme,Très long ( > 20h ),405.336969224776,0
Air_India,AI-721,Kolkata,Afternoon,one,Evening,Delhi,Economy,26.58,10,10522,Achat court terme,Très long ( > 20h ),395.8615500376223,0
Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.0,10,10883,Achat court terme,Moyen ( 3-8h ),1813.8333333333333,0
Air_India,AI-9720,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.92,10,10942,Achat court terme,Moyen ( 3-8h ),1381.5656565656566,0
Air_India,AI-9929,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,8.5,10,10942,Achat court terme,Long ( 8-20h ),1287.2941176470588,0
Air_India,AI-745,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,25.33,10,11782,Achat court terme,Très long ( > 20h ),465.14015001973945,0
Indigo,6E-6616,Kolkata,Afternoon,two_or_more,Evening,Delhi,Economy,6.42,10,11792,Achat court terme,Moyen ( 3-8h ),1836.760124610592,0
Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,10,11844,Achat court terme,Long ( 8-20h ),732.4675324675324,0
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Mumbai,Economy,5.0,5,10578,Dernière minute,Moyen ( 3-8h ),2115.6,0
Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,5,11139,Dernière minute,Long ( 8-20h ),968.6086956521739,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,5,11139,Dernière minute,Long ( 8-20h ),835.6339084771192,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,5,11139,Dernière minute,Long ( 8-20h ),755.1864406779661,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,5,11139,Dernière minute,Long ( 8-20h ),734.278180619644,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,5,11139,Dernière minute,Long ( 8-20h ),688.8682745825603,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,5,11139,Dernière minute,Long ( 8-20h ),633.6177474402731,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,5,11139,Dernière minute,Long ( 8-20h ),599.5156081808396,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,20.08,5,11139,Dernière minute,Très long ( > 20h ),554.7310756972112,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,21.25,5,11139,Dernière minute,Très long ( > 20h ),524.1882352941177,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,22.67,5,11139,Dernière minute,Très long ( > 20h ),491.35421261579177,0
Air_India,AI-747,Kolkata,Night,one,Morning,Mumbai,Economy,9.33,5,11214,Dernière minute,Long ( 8-20h ),1201.9292604501607,0
Air_India,AI-747,Kolkata,Night,one,Night,Mumbai,Economy,21.83,5,11214,Dernière minute,Très long ( > 20h ),513.6967475950527,0
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,5,11675,Dernière minute,Moyen ( 3-8h ),2154.059040590406,0
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,5,11675,Dernière minute,Moyen ( 3-8h ),1709.3704245973645,0
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,7.83,5,11675,Dernière minute,Moyen ( 3-8h ),1491.0600255427842,0
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.33,5,11675,Dernière minute,Long ( 8-20h ),1251.3397642015004,0
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.5,5,11675,Dernière minute,Long ( 8-20h ),1111.904761904762,0
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.92,5,11675,Dernière minute,Long ( 8-20h ),979.4463087248322,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,12.92,5,11675,Dernière minute,Long ( 8-20h ),903.6377708978329,0
Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,5,11675,Dernière minute,Long ( 8-20h ),886.4844343204252,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.08,5,11675,Dernière minute,Long ( 8-20h ),829.1903409090909,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,5,11675,Dernière minute,Long ( 8-20h ),787.255563047876,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,15.0,5,11675,Dernière minute,Long ( 8-20h ),778.3333333333334,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.67,5,11675,Dernière minute,Long ( 8-20h ),745.0542437779196,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.42,5,11675,Dernière minute,Long ( 8-20h ),711.0231425091351,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,5,11675,Dernière minute,Long ( 8-20h ),700.359928014397,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.83,5,11675,Dernière minute,Long ( 8-20h ),693.7017231134879,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,5,11675,Dernière minute,Long ( 8-20h ),654.7952888390354,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,5,11675,Dernière minute,Long ( 8-20h ),606.4935064935065,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,20.25,5,11675,Dernière minute,Très long ( > 20h ),576.5432098765432,0
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,21.75,5,11675,Dernière minute,Très long ( > 20h ),536.7816091954023,0
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,22.92,5,11675,Dernière minute,Très long ( > 20h ),509.38045375218144,0
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,24.33,5,11675,Dernière minute,Très long ( > 20h ),479.8602548294287,0
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,5,11834,Dernière minute,Moyen ( 3-8h ),2183.3948339483395,0
Indigo,6E-7561,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.17,5,11834,Dernière minute,Long ( 8-20h ),1290.5125408942204,0
Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,6,10425,Dernière minute,Long ( 8-20h ),906.5217391304348,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,6,10425,Dernière minute,Long ( 8-20h ),782.0705176294074,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,6,10425,Dernière minute,Long ( 8-20h ),706.7796610169491,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,6,10425,Dernière minute,Long ( 8-20h ),687.2116018457482,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,6,10425,Dernière minute,Long ( 8-20h ),644.7124304267161,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,6,10425,Dernière minute,Long ( 8-20h ),593.0034129692833,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,6,10425,Dernière minute,Long ( 8-20h ),561.0871905274489,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,20.08,6,10425,Dernière minute,Très long ( > 20h ),519.1733067729084,0
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,6,10542,Dernière minute,Moyen ( 3-8h ),1945.018450184502,0
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.75,6,10542,Dernière minute,Long ( 8-20h ),1081.2307692307693,0
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Mumbai,Economy,5.0,6,10578,Dernière minute,Moyen ( 3-8h ),2115.6,0
Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,6,11139,Dernière minute,Long ( 8-20h ),845.7858769931663,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,15.0,6,11139,Dernière minute,Long ( 8-20h ),742.6,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.42,6,11139,Dernière minute,Long ( 8-20h ),678.3800243605359,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.83,6,11139,Dernière minute,Long ( 8-20h ),661.8538324420678,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,6,11139,Dernière minute,Long ( 8-20h ),624.7335950644981,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,6,11139,Dernière minute,Long ( 8-20h ),578.6493506493506,0
Air_India,AI-573,Kolkata,Evening,one,Morning,Mumbai,Economy,14.33,6,11214,Dernière minute,Long ( 8-20h ),782.5540823447313,0
Air_India,AI-770,Kolkata,Night,two_or_more,Night,Mumbai,Economy,26.92,6,11323,Dernière minute,Très long ( > 20h ),420.61664190193164,0
Air_India,AI-424,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,33.92,6,11323,Dernière minute,Très long ( > 20h ),333.814858490566,0
Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,37.0,6,11323,Dernière minute,Très long ( > 20h ),306.02702702702703,0
Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,40.42,6,11323,Dernière minute,Très long ( > 20h ),280.1335972290945,0
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,6.25,6,11675,Dernière minute,Moyen ( 3-8h ),1868.0,0
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,7.42,6,11675,Dernière minute,Moyen ( 3-8h ),1573.4501347708895,0
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.83,6,11675,Dernière minute,Long ( 8-20h ),1322.1970554926388,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,9.83,6,11675,Dernière minute,Long ( 8-20h ),1187.6907426246185,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,6,11675,Dernière minute,Long ( 8-20h ),1061.3636363636363,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,6,11675,Dernière minute,Long ( 8-20h ),993.6170212765958,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,6,11675,Dernière minute,Long ( 8-20h ),928.060413354531,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.58,6,11675,Dernière minute,Long ( 8-20h ),859.7201767304861,0
Indigo,6E-6488,Kolkata,Morning,one,Evening,Mumbai,Economy,4.67,6,11529,Dernière minute,Moyen ( 3-8h ),2468.7366167023556,0
Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.25,6,11691,Dernière minute,Long ( 8-20h ),954.3673469387755,0
Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,13.5,6,11691,Dernière minute,Long ( 8-20h ),866.0,0
Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,13.83,6,11691,Dernière minute,Long ( 8-20h ),845.3362255965293,0
Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.42,6,11691,Dernière minute,Long ( 8-20h ),810.748959778086,0
Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,7,10425,Dernière minute,Long ( 8-20h ),906.5217391304348,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,7,10425,Dernière minute,Long ( 8-20h ),782.0705176294074,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,7,10425,Dernière minute,Long ( 8-20h ),706.7796610169491,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,7,10425,Dernière minute,Long ( 8-20h ),687.2116018457482,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,7,10425,Dernière minute,Long ( 8-20h ),644.7124304267161,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,7,10425,Dernière minute,Long ( 8-20h ),593.0034129692833,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,7,10425,Dernière minute,Long ( 8-20h ),561.0871905274489,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,20.08,7,10425,Dernière minute,Très long ( > 20h ),519.1733067729084,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,21.25,7,10425,Dernière minute,Très long ( > 20h ),490.5882352941176,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,22.67,7,10425,Dernière minute,Très long ( > 20h ),459.8588442876047,0
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Mumbai,Economy,5.0,7,10578,Dernière minute,Moyen ( 3-8h ),2115.6,0
Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,7,11139,Dernière minute,Long ( 8-20h ),845.7858769931663,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,15.0,7,11139,Dernière minute,Long ( 8-20h ),742.6,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.42,7,11139,Dernière minute,Long ( 8-20h ),678.3800243605359,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.83,7,11139,Dernière minute,Long ( 8-20h ),661.8538324420678,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,7,11139,Dernière minute,Long ( 8-20h ),624.7335950644981,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,7,11139,Dernière minute,Long ( 8-20h ),578.6493506493506,0
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,20.25,7,11139,Dernière minute,Très long ( > 20h ),550.074074074074,0
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,21.75,7,11139,Dernière minute,Très long ( > 20h ),512.1379310344828,0
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,22.92,7,11139,Dernière minute,Très long ( > 20h ),485.9947643979057,0
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,24.33,7,11139,Dernière minute,Très long ( > 20h ),457.82983970406906,0
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.75,7,11188,Dernière minute,Long ( 8-20h ),1147.4871794871794,0
Air_India,AI-747,Kolkata,Night,one,Morning,Mumbai,Economy,9.33,7,11214,Dernière minute,Long ( 8-20h ),1201.9292604501607,0
Air_India,AI-747,Kolkata,Night,one,Night,Mumbai,Economy,21.83,7,11214,Dernière minute,Très long ( > 20h ),513.6967475950527,0
Air_India,AI-770,Kolkata,Night,two_or_more,Night,Mumbai,Economy,26.92,7,11323,Dernière minute,Très long ( > 20h ),420.61664190193164,0
Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,31.92,7,11323,Dernière minute,Très long ( > 20h ),354.73057644110276,0
Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,37.0,7,11323,Dernière minute,Très long ( > 20h ),306.02702702702703,0
Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,40.42,7,11323,Dernière minute,Très long ( > 20h ),280.1335972290945,0
Indigo,6E-6965,Kolkata,Afternoon,zero,Evening,Mumbai,Economy,3.0,8,10059,Achat court terme,Court ( < 3h ),3353.0,1
Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,8,10425,Achat court terme,Long ( 8-20h ),906.5217391304348,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,8,10425,Achat court terme,Long ( 8-20h ),782.0705176294074,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,8,10425,Achat court terme,Long ( 8-20h ),706.7796610169491,0
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,8,10425,Achat court terme,Long ( 8-20h ),687.2116018457482,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,8,10425,Achat court terme,Long ( 8-20h ),644.7124304267161,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,8,10425,Achat court terme,Long ( 8-20h ),593.0034129692833,0
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,20.08,8,10425,Achat court terme,Très long ( > 20h ),519.1733067729084,0
GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,8,10110,Achat court terme,Court ( < 3h ),3572.4381625441697,1
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,8,10604,Achat court terme,Moyen ( 3-8h ),1956.4575645756458,0
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,8,10604,Achat court terme,Moyen ( 3-8h ),1552.5622254758418,0
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,7.83,8,10604,Achat court terme,Moyen ( 3-8h ),1354.2784163473818,0
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.33,8,10604,Achat court terme,Long ( 8-20h ),1136.5487674169347,0
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.5,8,10604,Achat court terme,Long ( 8-20h ),1009.9047619047619,0
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.92,8,10604,Achat court terme,Long ( 8-20h ),889.5973154362416,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,12.92,8,10604,Achat court terme,Long ( 8-20h ),820.7430340557275,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.67,8,10604,Achat court terme,Long ( 8-20h ),676.7070835992342,0
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,8,10604,Achat court terme,Long ( 8-20h ),570.7212055974167,0
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Mumbai,Economy,5.0,8,10578,Achat court terme,Moyen ( 3-8h ),2115.6,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.08,8,11139,Achat court terme,Long ( 8-20h ),791.1221590909091,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,8,11139,Achat court terme,Long ( 8-20h ),751.1126095751854,0
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,8,11139,Achat court terme,Long ( 8-20h ),668.2063587282543,0
Air_India,AI-9929,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.83,8,11323,Achat court terme,Long ( 8-20h ),882.5409197194076,0
Air_India,AI-9929,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.08,8,11323,Achat court terme,Long ( 8-20h ),804.1903409090909,0
Air_India,AI-9929,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.42,8,11323,Achat court terme,Long ( 8-20h ),785.2288488210818,0
Air_India,AI-9929,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,15.0,8,11323,Achat court terme,Long ( 8-20h ),754.8666666666667,0
Air_India,AI-9929,Kolkata,Early_Morning,two_or_more,Morning,Mumbai,Economy,25.92,8,11323,Achat court terme,Très long ( > 20h ),436.8441358024691,0
Air_India,AI-770,Kolkata,Night,two_or_more,Night,Mumbai,Economy,26.92,8,11323,Achat court terme,Très long ( > 20h ),420.61664190193164,0
Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,40.42,8,11323,Achat court terme,Très long ( > 20h ),280.1335972290945,0
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,6.25,8,11675,Achat court terme,Moyen ( 3-8h ),1868.0,0
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,7.42,8,11675,Achat court terme,Moyen ( 3-8h ),1573.4501347708895,0
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.83,8,11675,Achat court terme,Long ( 8-20h ),1322.1970554926388,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,9.83,8,11675,Achat court terme,Long ( 8-20h ),1187.6907426246185,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,8,11675,Achat court terme,Long ( 8-20h ),1061.3636363636363,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,8,11675,Achat court terme,Long ( 8-20h ),993.6170212765958,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,8,11675,Achat court terme,Long ( 8-20h ),928.060413354531,0
Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,8,11675,Achat court terme,Long ( 8-20h ),886.4844343204252,0
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.58,8,11675,Achat court terme,Long ( 8-20h ),859.7201767304861,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,15.0,8,11675,Achat court terme,Long ( 8-20h ),778.3333333333334,0
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.42,8,11675,Achat court terme,Long ( 8-20h ),711.0231425091351,0
